0.000000000000000000e+00	0.000000000000000000e+00
3.820000000000050022e-01	2.830322739000786045e-03
5.609999999999999432e-01	7.387024908014483762e-03
7.700000000000031264e-01	1.109815347865455298e-02
9.699999999999988631e-01	1.161489289988287821e-02
1.213000000000000966e+00	2.426326464222248666e-02
1.573000000000000398e+00	2.542592833998634158e-02
1.780000000000001137e+00	2.702312291469221445e-02
1.999000000000002331e+00	3.264853615942821252e-02
2.190000000000004832e+00	3.411654587882696071e-02
2.408000000000001251e+00	3.872022435886139646e-02
2.797000000000004150e+00	4.043485971111914629e-02
2.987000000000001876e+00	4.434563760359739454e-02
3.194000000000002615e+00	4.952477589363621369e-02
3.392000000000003013e+00	5.071092774691039751e-02
3.621000000000002217e+00	5.343555378611446888e-02
3.810999999999999943e+00	5.600750681450109014e-02
4.008000000000002672e+00	6.009444587330720067e-02
4.213000000000000966e+00	6.401696784354068970e-02
4.410000000000003695e+00	6.783379311397740030e-02
4.612000000000001876e+00	6.684729058254147704e-02
4.813000000000002387e+00	7.442222073463898580e-02
5.011000000000002785e+00	7.881450581508007980e-02
5.216000000000001080e+00	7.819206969405503860e-02
5.422000000000004150e+00	8.270179555204799915e-02
5.617000000000004434e+00	8.581397615717335781e-02
5.817000000000000171e+00	8.515630780288266366e-02
6.020000000000003126e+00	9.013579677108321531e-02
6.219999999999998863e+00	9.401134243029589388e-02
6.422000000000004150e+00	9.657155138092736457e-02
6.626000000000004775e+00	9.783991177848784526e-02
6.839000000000005741e+00	1.023026613254600786e-01
7.045999999999999375e+00	1.041934578440456838e-01
7.233000000000004093e+00	1.082216765140758125e-01
7.434000000000004604e+00	1.105117716763378555e-01
7.637000000000000455e+00	1.119445491624710409e-01
7.841999999999998749e+00	1.172058959967961639e-01
8.111000000000004206e+00	1.179105406621075852e-01
8.444000000000002615e+00	1.268242956782968112e-01
8.650000000000005684e+00	1.223263138980590081e-01
8.850000000000001421e+00	1.236533946843954707e-01
9.050000000000004263e+00	1.295371776397457042e-01
9.258000000000002672e+00	1.325084293118087841e-01
9.508000000000002672e+00	1.357263066167308518e-01
9.913000000000003809e+00	1.450628484321068445e-01
1.026600000000000534e+01	1.444286682333266458e-01
1.046699999999999875e+01	1.506295412880669371e-01
1.066700000000000159e+01	1.498544321562243764e-01
1.086800000000000210e+01	1.520623187742001226e-01
1.107000000000000028e+01	1.571709925977077260e-01
1.128900000000000148e+01	1.600835238809948935e-01
1.147500000000000142e+01	1.621974578769291020e-01
1.167600000000000193e+01	1.629255906977508384e-01
1.188000000000000256e+01	1.709233076490352943e-01
1.208200000000000074e+01	1.705474971608691714e-01
1.228200000000000358e+01	1.720272509580230702e-01
1.249600000000000222e+01	1.778053372135765253e-01
1.268599999999999994e+01	1.837948168687234818e-01
1.288800000000000523e+01	1.823972716158558660e-01
1.309199999999999875e+01	1.857913100871058099e-01
1.329400000000000404e+01	1.892205807916212956e-01
1.349600000000000222e+01	1.901013866232605931e-01
1.369500000000000028e+01	1.943527427706392974e-01
1.390000000000000568e+01	1.964314445333078529e-01
1.410000000000000142e+01	1.996728099937404022e-01
1.430199999999999960e+01	2.014109335015084878e-01
1.450500000000000256e+01	2.059676356705222589e-01
1.472100000000000364e+01	2.120628120254657856e-01
1.490800000000000125e+01	2.093146978307513784e-01
1.510900000000000176e+01	2.113229351268887668e-01
1.531600000000000250e+01	2.164668411836620232e-01
1.551600000000000534e+01	2.206242447089992731e-01
1.571699999999999875e+01	2.230905010375892616e-01
1.591900000000000404e+01	2.253453639665856656e-01
1.612000000000000455e+01	2.294205589476366880e-01
1.632200000000000273e+01	2.306067108009108857e-01
1.652900000000000347e+01	2.363965411342194844e-01
1.672700000000000387e+01	2.391094230956683220e-01
1.692900000000000205e+01	2.357271287021736328e-01
1.713100000000000023e+01	2.468722584918489060e-01
1.733400000000000318e+01	2.500901357967709737e-01
1.753500000000000369e+01	2.509357093951447015e-01
1.774699999999999989e+01	2.537307999008799331e-01
1.795000000000000284e+01	2.588747059576531617e-01
1.815500000000000114e+01	2.583227343031592738e-01
1.834600000000000364e+01	2.618811898629818113e-01
1.854500000000000171e+01	2.666375413538337735e-01
1.874699999999999989e+01	2.712059876006026049e-01
1.894800000000000040e+01	2.751285095708361217e-01
1.915000000000000568e+01	2.760210594802304795e-01
1.935500000000000398e+01	2.839365678872286525e-01
1.955799999999999983e+01	2.821044917574189181e-01
1.975700000000000500e+01	2.872718859697026561e-01
1.996500000000000341e+01	2.911826638621808905e-01
2.016100000000000136e+01	2.905954599744212663e-01
2.036700000000000443e+01	2.985462006146850089e-01
2.056800000000000495e+01	2.977476033273320777e-01
2.080300000000000438e+01	3.075421641751605595e-01
2.117300000000000182e+01	3.125099090656058287e-01
2.142500000000000426e+01	3.181588104658523153e-01
2.177799999999999869e+01	3.224219106909862465e-01
2.199800000000000466e+01	3.256045557626427445e-01
2.218299999999999983e+01	3.293274284110379035e-01
2.238400000000000034e+01	3.316879880398311831e-01
2.258600000000000563e+01	3.334848319363751812e-01
2.278699999999999903e+01	3.374308420621189852e-01
2.299000000000000199e+01	3.456986728017728550e-01
2.319600000000000506e+01	3.455342557132002335e-01
2.339700000000000557e+01	3.475424930093376497e-01
2.360800000000000409e+01	3.554462573385805402e-01
2.379800000000000182e+01	3.591338977537102406e-01
2.400100000000000477e+01	3.585349497881955561e-01
2.420400000000000063e+01	3.599207509633078894e-01
2.441400000000000148e+01	3.647005906096701944e-01
2.460999999999999943e+01	3.706078617205307846e-01
2.480700000000000216e+01	3.746008481572954407e-01
2.501000000000000512e+01	3.788404602269190291e-01
2.521699999999999875e+01	3.770788485636404896e-01
2.542900000000000205e+01	3.798739390693757212e-01
2.561700000000000443e+01	3.852292385257423679e-01
2.581800000000000495e+01	3.927571923668192189e-01
2.602000000000000313e+01	3.927102160557984223e-01
2.622200000000000131e+01	3.979480747346131331e-01
2.642200000000000415e+01	4.002616580523856160e-01
2.662700000000000244e+01	4.081889105371387938e-01
2.683000000000000540e+01	4.080010052930557185e-01
2.702799999999999869e+01	4.100679629779691582e-01
2.723199999999999932e+01	4.136968830043228351e-01
2.743900000000000006e+01	4.229981925864333414e-01
2.764400000000000546e+01	4.275548947554471124e-01
2.784700000000000131e+01	4.231391215194956201e-01
2.804700000000000415e+01	4.295044116628086162e-01
2.824099999999999966e+01	4.321820613909920783e-01
2.844399999999999551e+01	4.358579577283663853e-01
2.864600000000000790e+01	4.388761857114502618e-01
2.886699999999999733e+01	4.384533989122634257e-01
2.906099999999999994e+01	4.461340257641576157e-01
2.925600000000000733e+01	4.535562829054377576e-01
2.945899999999999608e+01	4.519590883307320062e-01
2.965899999999999892e+01	4.583361225518000626e-01
2.986500000000000199e+01	4.604148243144687846e-01
3.008399999999999608e+01	4.644782752177645802e-01
3.026299999999999812e+01	4.707965890500567241e-01
3.046400000000000574e+01	4.722645987694554792e-01
3.066300000000000381e+01	4.713485607045506121e-01
3.086999999999999744e+01	4.787590737680755271e-01
3.107300000000000040e+01	4.819534629174872520e-01
3.127199999999999847e+01	4.890703740371323271e-01
3.167600000000000904e+01	4.910081468667387705e-01
3.188199999999999790e+01	4.974791337098483091e-01
3.208099999999999596e+01	5.018361865570238889e-01
3.228200000000000358e+01	5.087182161215652032e-01
3.290500000000000824e+01	5.129460841134336757e-01
3.309100000000000108e+01	5.152126911201853066e-01
3.349400000000000688e+01	5.271211859639478581e-01
3.389999999999999858e+01	5.331458978523604397e-01
3.410199999999999676e+01	5.288005890829400313e-01
3.430700000000000927e+01	5.349544858266596092e-01
3.450900000000000745e+01	5.403215293607815939e-01
3.470899999999999608e+01	5.461231037718453640e-01
3.491100000000000847e+01	5.480373884459412981e-01
3.531400000000000006e+01	5.516193321612742340e-01
3.551599999999999824e+01	5.586775228921435632e-01
3.572099999999999653e+01	5.626352770956424276e-01
3.592000000000000881e+01	5.627879501064599888e-01
3.612100000000000222e+01	5.740035443626664291e-01
3.652600000000000335e+01	5.820012613139508018e-01
3.713400000000000745e+01	5.823888158798720127e-01
3.733800000000000097e+01	5.865697075607197997e-01
3.753699999999999903e+01	5.937923153801616394e-01
3.773700000000000188e+01	5.997465628020429707e-01
3.793900000000000006e+01	5.998405154240844528e-01
3.814200000000000301e+01	6.031640894288032850e-01
3.834800000000000608e+01	6.044911702151396504e-01
3.854599999999999937e+01	6.112792471576395936e-01
3.875000000000000711e+01	6.128059772658142057e-01
3.895100000000000051e+01	6.247027280318216969e-01
3.915100000000000335e+01	6.214143862603684898e-01
3.935700000000000642e+01	6.247966806538631790e-01
3.956800000000000495e+01	6.299640748661468059e-01
3.976599999999999824e+01	6.333111370263758699e-01
3.996400000000000574e+01	6.366464551088498736e-01
4.016199999999999903e+01	6.390539910486638941e-01
4.036800000000000210e+01	6.422366361203203367e-01
4.059200000000000585e+01	6.491891301513927903e-01
4.079100000000000392e+01	6.561651123379755868e-01
4.099300000000000210e+01	6.588662502216693362e-01
