
17915136.000000 50884 42 4.35245650 201.857143 199.500000
18680843.000000 52652 43 4.31995132 201.837209 199.441860
18804512.000000 53354 44 4.35907669 201.704545 199.454545
18994522.000000 53910 45 4.47268804 201.555556 199.555556
19038545.000000 53959 46 4.47599140 201.652174 199.586957
19227903.000000 54454 47 4.57006220 201.787234 199.489362
19318865.000000 54776 48 4.69143353 201.645833 199.604167
19851637.000000 56962 49 4.82384401 201.795918 199.489796
19928077.000000 57249 50 4.85757141 201.860000 199.380000
21615978.000000 63087 51 4.86124265 201.901961 199.470588
21967280.000000 64060 52 4.91119359 201.769231 199.500000
22196541.000000 64680 53 4.91037509 201.849057 199.547170
22572750.000000 66144 54 4.92846635 201.888889 199.648148
22980235.000000 67555 55 4.99785078 201.781818 199.745455
23235111.000000 68237 56 5.03416263 201.892857 199.696429
23580242.000000 69162 57 5.12508961 202.035088 199.631579
23660083.000000 69448 58 5.22871656 201.913793 199.741379
23686732.000000 69536 59 5.26341462 201.983051 199.644068
23702508.000000 69664 60 5.28871965 202.016667 199.750000
23958424.000000 70132 61 5.35069511 201.885246 199.786885
24039393.000000 70441 62 5.44999021 202.000000 199.677419
24153274.000000 70548 63 5.50841679 202.126984 199.634921
24200156.000000 70580 64 5.54588459 202.156250 199.750000
24272967.000000 70707 65 5.54149490 202.107692 199.815385
24819363.000000 72097 66 5.63622108 202.000000 199.924242
25030014.000000 72726 67 5.71928146 202.134328 199.865672
25377534.000000 73700 68 5.76526858 202.161765 199.985294
25649566.000000 74730 69 5.76702342 202.115942 200.057971
26190225.000000 76184 70 5.74742178 202.100000 200.000000
26236395.000000 76278 71 5.73860272 202.084507 199.929577
26351250.000000 76549 72 5.83554852 201.986111 200.041667
27050828.000000 78282 73 5.82560721 201.917808 200.027397
27127324.000000 78333 74 5.84098076 201.824324 200.027027
27246582.000000 78667 75 5.93613417 201.960000 199.973333
27280898.000000 78720 76 5.99049917 201.986842 200.092105
27419556.000000 79125 77 6.04846341 202.103896 200.051948
27576815.000000 79418 78 6.04101966 202.076923 199.987179
27605664.000000 79452 79 6.10992610 202.101266 200.113924
27744166.000000 80581 80 6.17184889 202.025000 200.212500
27760419.000000 80682 81 6.24544949 201.950617 200.320988
28522562.000000 83481 82 6.25934162 201.987805 200.402439
28538965.000000 83550 83 6.35464222 202.120482 200.349398
28920139.000000 84672 84 6.43715256 202.047619 200.464286
29140454.000000 85295 85 6.42968892 202.070588 200.400000
29380483.000000 85839 86 6.49791954 202.151163 200.302326
29461493.000000 86017 87 6.49383581 202.114943 200.241379
29657760.000000 86506 88 6.57135618 202.193182 200.136364
29994665.000000 87149 89 6.57488690 202.157303 200.067416
30280943.000000 88054 90 6.58355602 202.111111 200.000000
30564170.000000 89245 91 6.57930727 202.175824 199.978022
30721740.000000 89494 92 6.67330227 202.108696 200.097826
30867694.000000 90098 93 6.73472029 202.129032 200.215054
30914233.000000 90342 94 6.79194294 202.191489 200.117021
31146097.000000 90874 95 6.80283467 202.157895 200.042105
31253127.000000 91247 96 6.85981593 202.260417 199.989583
31616684.000000 92903 97 6.93478113 202.206186 200.103093
31641532.000000 92914 98 6.99846029 202.163265 200.214286
32058300.000000 93627 99 6.97651548 202.121212 200.202020
32235660.000000 94233 100 7.04868073 202.190000 200.100000
32395492.000000 94698 101 7.10634555 202.287129 200.039604
32523552.000000 94906 102 7.17093031 202.303922 200.156863
32540546.000000 94953 103 7.24919672 202.368932 200.048544
32674923.000000 95426 104 7.28385535 202.394231 200.144231
32737548.000000 95464 105 7.37238827 202.457143 200.028571
32841063.000000 95696 106 7.38197751 202.481132 200.103774
32863885.000000 95781 107 7.45665555 202.411215 200.205607
32900634.000000 95816 108 7.53259948 202.462963 200.092593
33242096.000000 97241 109 7.61262269 202.385321 200.192661
33665314.000000 98526 110 7.69875486 202.300000 200.290909
33734879.000000 98601 111 7.72662110 202.333333 200.378378
33869615.000000 99285 112 7.78085427 202.437500 200.339286
34032013.000000 99739 113 7.80727606 202.477876 200.256637
34080714.000000 99807 114 7.89930667 202.394737 200.359649
34231637.000000 100493 115 7.95965251 202.434783 200.252174
34588527.000000 101485 116 8.05729243 202.344828 200.353448
34881770.000000 102651 117 8.10919704 202.444444 200.307692
35196572.000000 103404 118 8.12252216 202.364407 200.322034
35290061.000000 103604 119 8.18382130 202.428571 200.226891
35563106.000000 104332 120 8.25018518 202.500000 200.133333
35670770.000000 104475 121 8.23588447 202.512397 200.082645
36028501.000000 105259 122 8.24737219 202.540984 200.155738
36075511.000000 105378 123 8.32074004 202.609756 200.056911
36283398.000000 105671 124 8.34394529 202.645161 200.137097
36495698.000000 106612 125 8.32500619 202.616000 200.104000
36610198.000000 106732 126 8.40105888 202.531746 200.190476
36755284.000000 107198 127 8.48373219 202.440945 200.275591
36871410.000000 107494 128 8.49722783 202.515625 200.250000
37336878.000000 108370 129 8.53761160 202.542636 200.155039
37407265.000000 108613 130 8.56138296 202.584615 200.230769
37458750.000000 108776 131 8.64111348 202.511450 200.328244
37538439.000000 108968 132 8.68427368 202.606061 200.295455
38041438.000000 109907 133 8.74492657 202.654135 200.195489
38174198.000000 110358 134 8.75203887 202.582090 200.201493
38311000.000000 110896 135 8.78862590 202.674074 200.177778
38446870.000000 111505 136 8.78134216 202.617647 200.169118
38565378.000000 112173 137 8.78222623 202.591241 200.109489
38730033.000000 112801 138 8.86402510 202.514493 200.202899
38785829.000000 113106 139 8.91878602 202.582734 200.122302
38938547.000000 113443 140 9.00578046 202.500000 200.214286
39007898.000000 113861 141 9.08010836 202.411348 200.290780
39166185.000000 114349 142 9.14326993 202.457746 200.190141
39595177.000000 115155 143 9.14791166 202.433566 200.125874
40063063.000000 116295 144 9.22194768 202.368056 200.222222
40203825.000000 116678 145 9.30347128 202.303448 200.324138
40652019.000000 118082 146 9.31058514 202.232877 200.328767
40873823.000000 118652 147 9.39853960 202.170068 200.435374
40895540.000000 118750 148 9.49428676 202.108108 200.547297
41009884.000000 119286 149 9.53451079 202.201342 200.523490
41141822.000000 119561 150 9.55570568 202.266667 200.473333
41983225.000000 123150 151 9.57908504 202.278146 200.556291
42233041.000000 123762 152 9.57173990 202.243421 200.513158
42331164.000000 124111 153 9.66776477 202.176471 200.620915
42477463.000000 124410 154 9.67307784 202.149351 200.558442
42737103.000000 125205 155 9.73508839 202.064516 200.625806
42990854.000000 126445 156 9.83116639 201.993590 200.730769
43235033.000000 127104 157 9.92752347 201.929936 200.840764
43431267.000000 127516 158 9.92158811 201.873418 200.835443
43570701.000000 128097 159 9.93120197 201.905660 200.899371
43733574.000000 128484 160 9.96971586 201.993750 200.868750
43780680.000000 128570 161 9.98821496 201.956522 200.937888
43926862.000000 128782 162 10.00276787 201.987654 201.006173
44376990.000000 129832 163 10.04557345 202.079755 200.981595
44585238.000000 130343 164 10.05197491 202.012195 200.981707
44629316.000000 130536 165 10.06474176 201.939394 200.981818
44753913.000000 130960 166 10.15576359 201.873494 201.084337
45165371.000000 132068 167 10.17126108 201.910180 201.149701
45497912.000000 133184 168 10.21003214 202.000000 201.130952
45639168.000000 133509 169 10.19956329 201.952663 201.118343
46020103.000000 134498 170 10.17651989 201.970588 201.141176
46207858.000000 134991 171 10.25066633 201.918129 201.239766
46409929.000000 135493 172 10.26134297 201.848837 201.232558
46632651.000000 136351 173 10.30755620 201.942197 201.213873
46733057.000000 136613 174 10.30214695 201.908046 201.172414
46755289.000000 136615 175 10.35086982 201.834286 201.234286
46820433.000000 136849 176 10.40518082 201.755682 201.295455
47356843.000000 138515 177 10.46148598 201.796610 201.203390
47729466.000000 139781 178 10.51166232 201.842697 201.117978
48714947.000000 143216 179 10.52223625 201.860335 201.184358
48798246.000000 143330 180 10.52999683 201.866667 201.250000
48816845.000000 143334 181 10.54672835 201.900552 201.314917
48875382.000000 143504 182 10.54395032 201.862637 201.274725
49013484.000000 143707 183 10.58585463 201.923497 201.207650
49153998.000000 144079 184 10.58960941 201.961957 201.255435
49214398.000000 144244 185 10.61145101 201.994595 201.324324
49244310.000000 144278 186 10.66893999 201.951613 201.413978
49387443.000000 144906 187 10.67610329 201.887701 201.417112
49616047.000000 145530 188 10.75340914 201.829787 201.510638
49711435.000000 145662 189 10.75372062 201.772487 201.513228
49818895.000000 146204 190 10.74312639 201.731579 201.494737
49838073.000000 146238 191 10.75434982 201.664921 201.497382
49940317.000000 146565 192 10.76141997 201.645833 201.437500
50062558.000000 147071 193 10.82947665 201.595855 201.528497
50196206.000000 147282 194 10.90864148 201.541237 201.623711
50230982.000000 147382 195 10.92393400 201.579487 201.682051
50366453.000000 147527 196 10.94409400 201.617347 201.744898
50502253.000000 147907 197 10.95317382 201.553299 201.741117
50540009.000000 147971 198 10.95912581 201.575758 201.797980
50992865.000000 149279 199 11.00125449 201.542714 201.879397
51061149.000000 149395 200 11.02285693 201.605000 201.840000
51596523.000000 151252 201 11.04604224 201.542289 201.880597
51698946.000000 151444 202 11.04964468 201.579208 201.925743
51767358.000000 151593 203 11.06351082 201.512315 201.921182
52017595.000000 152468 204 11.10994888 201.480392 202.004902
52085586.000000 152771 205 11.16738900 201.424390 202.082927
52167988.000000 152798 206 11.22830330 201.364078 202.160194
52258290.000000 153222 207 11.24067497 201.347826 202.096618
52306759.000000 153346 208 11.26724106 201.413462 202.057692
53005619.000000 154948 209 11.30501019 201.344498 202.105263
53065465.000000 154992 210 11.34688665 201.428571 202.085714
53291931.000000 155689 211 11.37973809 201.360190 202.127962
53421859.000000 156006 212 11.40452009 201.382075 202.056604
53852330.000000 156832 213 11.42394280 201.417840 202.117371
54373805.000000 158318 214 11.44600772 201.457944 202.177570
54555336.000000 158888 215 11.49510207 201.400000 202.246512
54822414.000000 159903 216 11.51796306 201.435185 202.310185
54892149.000000 160215 217 11.53061144 201.414747 202.248848
55138778.000000 160900 218 11.56632070 201.344037 202.288991
55316598.000000 161162 219 11.56401146 201.310502 202.251142
55419135.000000 161300 220 11.62712702 201.263636 202.336364
55569528.000000 161620 221 11.65403392 201.298643 202.402715
55733027.000000 162037 222 11.70052567 201.337838 202.324324
55759608.000000 162291 223 11.71230057 201.358744 202.264574
56120029.000000 163944 224 11.74883807 201.290179 202.308036
56545814.000000 165306 225 11.80223540 201.231111 202.377778
56740194.000000 165725 226 11.80805666 201.212389 202.323009
56784813.000000 165870 227 11.82343238 201.193833 202.259912
57352444.000000 168078 228 11.85998001 201.122807 202.298246
57415880.000000 168284 229 11.88811356 201.161572 202.362445
57667897.000000 169026 230 11.91908764 201.234783 202.339130
58095578.000000 169913 231 11.95148329 201.272727 202.406926
58179114.000000 170168 232 11.98830729 201.245690 202.482759
58406055.000000 170480 233 12.03392914 201.287554 202.407725
58446659.000000 170493 234 12.07404046 201.213675 202.444444
58706478.000000 171044 235 12.10229823 201.255319 202.506383
58998676.000000 171837 236 12.11577763 201.271186 202.444915
59877209.000000 173918 237 12.17467246 201.227848 202.527426
60116404.000000 174576 238 12.19222323 201.268908 202.579832
60326046.000000 175236 239 12.17554961 201.288703 202.602510
60343664.000000 175271 240 12.20919721 201.341667 202.545833
60945981.000000 176880 241 12.25510085 201.385892 202.473029
60999653.000000 176904 242 12.27996628 201.417355 202.537190
61028706.000000 176914 243 12.32831152 201.465021 202.465021
61084135.000000 177034 244 12.36852586 201.393443 202.504098
61102165.000000 177060 245 12.37379101 201.338776 202.493878
62102803.000000 179954 246 12.43178292 201.292683 202.573171
62225397.000000 180262 247 12.46671452 201.368421 202.554656
62548792.000000 181382 248 12.49449085 201.399194 202.620968
63162529.000000 182468 249 12.53476255 201.325301 202.654618
63195882.000000 182577 250 12.55420822 201.380000 202.616000
63273686.000000 182799 251 12.57125088 201.422311 202.665339
63372823.000000 183148 252 12.58408729 201.464286 202.710317
63422416.000000 183337 253 12.59313970 201.505929 202.750988
63509689.000000 183650 254 12.61936805 201.484252 202.818898
63706024.000000 184186 255 12.59942084 201.505882 202.815686
63776266.000000 184368 256 12.62904761 201.535156 202.882812
63894380.000000 184776 257 12.67012110 201.568093 202.809339
64118198.000000 186119 258 12.69524401 201.503876 202.837209
64391722.000000 187017 259 12.71901524 201.567568 202.810811
64619222.000000 187755 260 12.72770530 201.511538 202.800000
64787065.000000 188349 261 12.74541675 201.555556 202.846743
64837610.000000 188581 262 12.77058855 201.618321 202.816794
64895687.000000 188760 263 12.81794335 201.661597 202.745247
65012711.000000 189136 264 12.86987381 201.704545 202.670455
65172522.000000 189520 265 12.89251234 201.739623 202.728302
65215799.000000 189543 266 12.92926010 201.672932 202.766917
65536148.000000 190417 267 12.94965255 201.711610 202.820225
65665008.000000 190632 268 12.99055683 201.641791 202.858209
65707095.000000 190704 269 13.03079452 201.568773 202.888476
65754022.000000 190966 270 13.08443824 201.614815 202.814815
65986998.000000 192032 271 13.09358834 201.564576 202.841328
66621601.000000 193338 272 13.11220077 201.617647 202.805147
66897337.000000 194065 273 13.12453650 201.630037 202.747253
67445637.000000 196907 274 13.14278829 201.653285 202.806569
68331746.000000 199903 275 13.18405749 201.585455 202.847273
68368739.000000 200095 276 13.17686976 201.615942 202.873188
68448555.000000 200324 277 13.19867544 201.671480 202.837545
69056577.000000 202469 278 13.20972531 201.679856 202.780576
69184606.000000 202936 279 13.26483058 201.724014 202.706093
69267851.000000 203398 280 13.28929243 201.782143 202.671429
69410873.000000 203645 281 13.34809174 201.825623 202.594306
69468698.000000 203749 282 13.35337684 201.804965 202.546099
69781848.000000 204875 283 13.37900277 201.862191 202.508834
69867121.000000 205467 284 13.40579064 201.922535 202.475352
69878586.000000 205478 285 13.42247579 201.943860 202.417544
70176786.000000 206433 286 13.44864972 202.010490 202.402098
70466716.000000 207453 287 13.47614838 202.034843 202.466899
70605213.000000 207688 288 13.52538328 201.993056 202.538194
70641479.000000 208069 289 13.55559904 202.062284 202.522491
71080259.000000 208982 290 13.58259798 202.120690 202.486207
71302529.000000 209399 291 13.61736999 202.051546 202.512027
71871467.000000 211042 292 13.62398670 202.000000 202.500000
71925855.000000 211372 293 13.64955270 201.976109 202.563140
71957860.000000 211392 294 13.65217018 201.928571 202.551020
72062206.000000 211592 295 13.67089688 201.979661 202.515254
72143172.000000 211866 296 13.69682010 201.922297 202.550676
72231098.000000 212063 297 13.74535650 201.878788 202.619529
72294556.000000 212195 298 13.79798403 201.835570 202.691275
72308974.000000 212286 299 13.82853726 201.896321 202.655518
72454386.000000 212668 300 13.86411435 201.930000 202.590000
72771814.000000 214029 301 13.89786334 201.993355 202.554817
73361812.000000 216450 302 13.95459982 201.950331 202.629139
73409026.000000 216623 303 13.97564725 201.970297 202.689769
73525765.000000 216992 304 13.98152742 201.921053 202.674342
73657317.000000 217234 305 14.01702961 201.983607 202.636066
73751618.000000 217635 306 14.02866003 202.022876 202.676471
73804159.000000 217713 307 14.04609210 202.042345 202.618893
73959902.000000 218101 308 14.05299188 201.993506 202.600649
74042542.000000 218250 309 14.10312990 202.035599 202.530744
74370402.000000 218948 310 14.13088734 201.970968 202.551613
74411210.000000 219044 311 14.16624579 202.035370 202.517685
74647940.000000 219300 312 14.17120497 202.054487 202.564103
74778776.000000 219550 313 14.19641148 202.076677 202.626198
74865709.000000 219590 314 14.21725287 202.127389 202.589172
75108266.000000 220294 315 14.22729714 202.142857 202.641270
75389812.000000 221185 316 14.26230083 202.082278 202.680380
75472375.000000 221464 317 14.30711462 202.037855 202.744479
75528948.000000 221870 318 14.33030703 202.088050 202.704403
75675301.000000 222294 319 14.37750159 202.040752 202.768025
76068468.000000 223512 320 14.38416657 202.090625 202.756250
76108355.000000 223596 321 14.39127046 202.043614 202.735202
76155118.000000 223605 322 14.41563258 202.068323 202.795031
76565518.000000 224876 323 14.46719445 202.024768 202.863777
76688498.000000 225196 324 14.47718242 201.975309 202.842593
76771429.000000 225307 325 14.53230867 201.932308 202.913846
77103085.000000 226236 326 14.55770341 201.953988 202.975460
77324926.000000 227072 327 14.60845226 201.993884 202.905199
77908661.000000 229339 328 14.62710578 202.012195 202.847561
77971916.000000 229449 329 14.65291508 202.075988 202.832827
78053827.000000 229733 330 14.69921070 202.027273 202.893939
78303250.000000 230127 331 14.70519965 202.039275 202.942598
78704199.000000 230882 332 14.69820480 202.018072 202.912651
78866360.000000 231443 333 14.75329135 201.972973 202.981982
79212345.000000 232500 334 14.75365986 202.005988 203.011976
79421986.000000 232629 335 14.78646705 201.946269 203.047761
79626112.000000 233441 336 14.83314911 201.895833 203.107143
80572300.000000 236878 337 14.88414107 201.937685 203.038576
81101589.000000 238619 338 14.92398429 201.902367 203.103550
81448197.000000 239846 339 14.94708924 201.949853 203.061947
81682393.000000 240206 340 14.99621636 201.900000 203.123529
81994785.000000 240924 341 15.02791010 201.958944 203.087977
82060272.000000 240973 342 15.06071663 201.900585 203.125731
82369543.000000 242033 343 15.06410468 201.854227 203.116618
82540094.000000 242701 344 15.06977389 201.811047 203.093023
82757870.000000 243381 345 15.09234809 201.834783 203.150725
82781537.000000 243385 346 15.13647500 201.875723 203.086705
82990078.000000 244012 347 15.18688569 201.919308 203.020173
83116453.000000 244267 348 15.18441216 201.910920 202.979885
83395032.000000 245066 349 15.23279884 201.948424 202.911175
83438599.000000 245159 350 15.24063848 201.982857 202.948571
83740854.000000 245590 351 15.29098182 201.943020 203.017094
83830685.000000 245930 352 15.34313615 201.900568 203.085227
84112303.000000 246671 353 15.39503968 201.937677 203.014164
84345148.000000 247109 354 15.39694312 201.898305 202.991525
84518377.000000 247841 355 15.40775754 201.946479 202.969014
84650544.000000 248117 356 15.45052780 201.988764 202.907303
84805925.000000 248674 357 15.47193447 202.047619 202.890756
84831452.000000 248712 358 15.48990606 202.064246 202.946927
84899745.000000 248925 359 15.53726038 202.013928 203.005571
84986222.000000 249003 360 15.55222062 201.994444 203.058333
84999561.000000 249041 361 15.55759462 202.005540 203.105263
85149290.000000 249388 362 15.55915801 202.008287 203.060773
85339182.000000 250211 363 15.59143764 201.950413 203.096419
85479797.000000 250666 364 15.59692763 201.909341 203.071429
85614971.000000 250998 365 15.59851603 201.893151 203.030137
85679566.000000 251405 366 15.61549630 201.909836 202.975410
85764849.000000 251667 367 15.64396278 201.964578 202.940054
86120815.000000 252512 368 15.66686122 202.024457 202.926630
86177170.000000 252684 369 15.71508100 201.972900 202.983740
86338106.000000 253112 370 15.72273040 201.927027 202.964865
86644080.000000 253574 371 15.74587911 201.873315 202.994609
86672672.000000 253868 372 15.79313773 201.913978 202.930108
86816716.000000 254350 373 15.81210016 201.857909 202.946381
86993597.000000 255362 374 15.83262552 201.877005 203.002674
87073465.000000 255787 375 15.88098088 201.834667 203.066667
87122795.000000 255883 376 15.90260234 201.776596 203.082447
87147938.000000 255917 377 15.94391030 201.819629 203.023873
87251619.000000 256149 378 15.99201470 201.769841 203.082011
87289981.000000 256175 379 15.99026357 201.762533 203.042216
87327433.000000 256274 380 16.00890572 201.786842 203.094737
87665754.000000 257036 381 16.01039542 201.745407 203.081365
87736475.000000 257385 382 15.99784677 201.767016 203.096859
87871231.000000 257880 383 16.01746962 201.710183 203.109661
87977549.000000 258022 384 16.01891269 201.752604 203.101562
88161645.000000 258778 385 16.06540603 201.789610 203.036364
88278361.000000 259235 386 16.11480951 201.738342 203.093264
88396810.000000 259518 387 16.16333083 201.697674 203.157623
88438379.000000 259681 388 16.18846829 201.752577 203.128866
88636216.000000 260178 389 16.19066157 201.709512 203.120823
89053205.000000 261406 390 16.19218182 201.697436 203.079487
89103400.000000 261552 391 16.21953751 201.749361 203.043478
89355196.000000 262351 392 16.23757615 201.696429 203.063776
89469755.000000 262914 393 16.24747508 201.681934 203.111959
89496833.000000 262985 394 16.24708899 201.682741 203.071066
89726017.000000 263798 395 16.29443634 201.635443 203.129114
89841935.000000 264235 396 16.32207201 201.691919 203.101010
89912777.000000 264346 397 16.37164499 201.642317 203.158690
90026424.000000 264657 398 16.37360095 201.600503 203.148241
90229326.000000 265166 399 16.42260941 201.561404 203.213033
90690921.000000 266768 400 16.44007109 201.587500 203.262500
90792350.000000 267543 401 16.46312119 201.645885 203.249377
90870401.000000 267899 402 16.48509415 201.703980 203.238806
91070535.000000 268191 403 16.50645116 201.729529 203.186104
91334458.000000 268652 404 16.52717768 201.673267 203.200495
91952864.000000 270368 405 16.53249884 201.632099 203.180247
91998786.000000 270575 406 16.55092088 201.660099 203.229064
92021829.000000 270606 407 16.57204062 201.687961 203.280098
92037731.000000 270617 408 16.61611259 201.725490 203.218137
92239382.000000 271236 409 16.66208277 201.674817 203.271394
92336326.000000 271774 410 16.70506394 201.707317 203.207317
92519428.000000 272115 411 16.73756600 201.676399 203.265207
92678741.000000 272911 412 16.75736030 201.733010 203.257282
92927137.000000 273449 413 16.76342761 201.692494 203.234867
92950144.000000 273555 414 16.80635312 201.657005 203.297101
93151490.000000 274170 415 16.81962888 201.672289 203.346988
93249475.000000 274826 416 16.84196906 201.699519 203.399038
93601716.000000 275729 417 16.86710452 201.726619 203.453237
94628838.000000 278605 418 16.89070034 201.784689 203.440191
94932489.000000 279742 419 16.89195233 201.770883 203.400955
94956286.000000 279766 420 16.91278666 201.745238 203.452381
95033655.000000 279879 421 16.93814918 201.793349 203.415677
95212868.000000 280575 422 16.92020223 201.803318 203.424171
95337648.000000 280784 423 16.91889454 201.841608 203.418440
95391362.000000 280897 424 16.92256130 201.804245 203.396226
95696041.000000 282140 425 16.93132262 201.757647 203.407059
95787972.000000 282626 426 16.94920163 201.812207 203.401408
95832151.000000 282753 427 16.97173134 201.840749 203.451991
96001440.000000 283196 428 17.01648956 201.789720 203.502336
96407295.000000 284906 429 17.04403720 201.825175 203.452214
96609181.000000 285304 430 17.08041015 201.783721 203.504651
96870633.000000 286190 431 17.10650684 201.809745 203.559165
96964798.000000 286484 432 17.13575153 201.847222 203.509259
97093413.000000 286937 433 17.17337104 201.799076 203.556582
97416819.000000 287414 434 17.19077991 201.776498 203.605991
97444735.000000 287598 435 17.20716298 201.829885 203.602299
97464224.000000 287640 436 17.22712621 201.885321 203.594037
97483095.000000 287727 437 17.24551746 201.839817 203.624714
97509679.000000 287773 438 17.25257750 201.794521 203.632420
98395398.000000 290148 439 17.26495657 201.744875 203.640091
98520750.000000 290733 440 17.27865389 201.759091 203.590909
98578801.000000 290771 441 17.32051193 201.793651 203.530612
98715509.000000 291084 442 17.34139696 201.769231 203.581448
98923700.000000 291748 443 17.34051810 201.731377 203.575621
98933203.000000 291749 444 17.38096597 201.693694 203.632883
99102314.000000 292629 445 17.39539197 201.721348 203.676404
99298699.000000 293321 446 17.39673572 201.683857 203.661435
99351383.000000 293465 447 17.38416578 201.664430 203.648770
99646943.000000 294321 448 17.39660457 201.676339 203.600446
99685357.000000 294425 449 17.42352571 201.634744 203.643653
100585012.000000 296929 450 17.44454041 201.664444 203.691111
100767671.000000 297524 451 17.44170284 201.649667 203.658537
101004803.000000 297962 452 17.45241340 201.601770 203.663717
101018195.000000 298027 453 17.47870250 201.626932 203.717439
101069570.000000 298101 454 17.49813368 201.676211 203.693833
101107966.000000 298225 455 17.49651377 201.646154 203.672527
101149282.000000 298340 456 17.53686689 201.607456 203.728070
101238956.000000 298510 457 17.54201328 201.571116 203.704595
101561313.000000 299997 458 17.55558029 201.552402 203.751092
102194399.000000 301855 459 17.55671514 201.564270 203.788671
102228817.000000 301905 460 17.58139994 201.610870 203.754348
102567435.000000 302879 461 17.60952576 201.635575 203.809111
102585729.000000 302938 462 17.64162481 201.670996 203.757576
102862741.000000 304107 463 17.64579891 201.682505 203.717063
103507408.000000 306014 464 17.68338376 201.640086 203.767241
103634503.000000 306152 465 17.71689807 201.677419 203.716129
103671256.000000 306481 466 17.74449973 201.714592 203.669528
103786869.000000 306773 467 17.78218411 201.743041 203.610278
104020643.000000 308257 468 17.81250960 201.767094 203.666667
104238646.000000 309604 469 17.81539989 201.776119 203.626866
104533183.000000 311292 470 17.82597240 201.789362 203.672340
105061707.000000 312695 471 17.83908542 201.838641 203.670913
105096858.000000 312868 472 17.87367282 201.875000 203.618644
105122407.000000 312878 473 17.87173936 201.839323 203.615222
105428411.000000 314169 474 17.87417436 201.829114 203.654008
105510823.000000 314425 475 17.89559998 201.804211 203.703158
105672185.000000 314913 476 17.90923630 201.817227 203.655462
105719050.000000 315139 477 17.94611350 201.853249 203.601677
105750446.000000 315218 478 17.95241725 201.815900 203.579498
105790385.000000 315430 479 17.97140494 201.862213 203.553236
105874649.000000 315697 480 17.97128146 201.870833 203.589583
106260960.000000 316517 481 18.00925108 201.835759 203.644491
106335438.000000 316885 482 18.00930560 201.863071 203.670124
106372699.000000 316982 483 18.04767142 201.890269 203.610766
106559330.000000 317398 484 18.08888203 201.917355 203.549587
106650375.000000 317582 485 18.10685798 201.964948 203.527835
106673420.000000 317806 486 18.12627574 201.942387 203.576132
106685037.000000 317834 487 18.16332372 201.895277 203.620123
106847108.000000 318242 488 18.20237633 201.848361 203.665984
106970044.000000 318610 489 18.22678794 201.807771 203.705521
107037343.000000 318877 490 18.23573036 201.853061 203.704082
107148141.000000 319275 491 18.23742756 201.816701 203.690428
107269240.000000 319666 492 18.24878416 201.863821 203.691057
107329312.000000 319865 493 18.28603792 201.898580 203.636917
107973802.000000 322257 494 18.30462719 201.925101 203.682186
108037768.000000 322437 495 18.31727477 201.878788 203.694949
108056318.000000 322440 496 18.33774304 201.856855 203.743952
108805942.000000 324546 497 18.34430307 201.820926 203.720322
109052422.000000 324960 498 18.38393464 201.855422 203.664659
109163259.000000 325124 499 18.42601296 201.881764 203.603206
109321805.000000 326078 500 18.44517216 201.930000 203.582000
109355098.000000 326176 501 18.44810031 201.894212 203.564870
