2	0.5
3	0.741581625
4	0.9180671125
5	1.1188551
6	1.3221643775
7	1.4158756625
8	1.540799355
9	1.63398164
10	1.7113330225
11	1.74655366
12	1.81114767
13	1.919602945
14	1.9857772475
15	2.1005419425
16	2.225362685
17	2.34512685
18	2.4500037675
19	2.5645550925
20	2.58859234
21	2.6455553225
22	2.7112450625
23	2.8503294425
24	2.962150925
25	3.09390581
26	3.1989866425
27	3.2806568675
28	3.33166121
29	3.413878145
30	3.49962858
31	3.57158041
32	3.6096089125
33	3.7003519725
34	3.73777931
35	3.80281383
36	3.8817366425
37	3.903730015
38	3.9527623775
39	4.0466788325
40	4.17302519
41	4.2174733975
42	4.33073217
43	4.3861240925
44	4.439018975
45	4.5347446
46	4.5690588975
47	4.6406903775
48	4.6980161075
49	4.7495944175
50	4.7749809625
51	4.7835313125
52	4.7974779225
53	4.8834855375
54	4.936289415
55	4.98399782
56	5.0210941425
57	5.106523605
58	5.1701804675
59	5.22599164
60	5.2498876225
61	5.3042397
62	5.39252083
63	5.442672895
64	5.507876335
65	5.56605169
66	5.610132735
67	5.700377155
68	5.734297855
69	5.7773184675
70	5.82002958
71	5.8614972825
72	5.91486012
73	5.942749475
74	6.020947285
75	6.10833221
76	6.1869335075
77	6.231882325
78	6.27997458
79	6.3639664175
80	6.4276152025
81	6.52186011
82	6.535546975
83	6.604984205
84	6.676293895
85	6.719563945
86	6.766102655
87	6.816405555
88	6.86376086
89	6.90770069
90	6.92181588
91	6.96229532
92	7.0155181675
93	7.076922
94	7.14351718
95	7.1563715775
96	7.228145945
97	7.270787745
98	7.311776575
99	7.323399985
100	7.3575333875
101	7.401526475
102	7.429701325
103	7.4640142725
104	7.4975828225
105	7.5492350525
106	7.563019105
107	7.61225004
108	7.69104406
109	7.747758165
110	7.792681695
111	7.8247494825
112	7.864300555
113	7.9018328225
114	7.95137258
115	8.0118096575
116	8.08200756
117	8.13263832
118	8.175017905
119	8.23212834
120	8.289216215
121	8.3260770525
122	8.3420621675
123	8.402486265
124	8.4449698375
125	8.4636394225
126	8.513651085
127	8.5683896725
128	8.6041931775
129	8.6443473375
130	8.691632185
131	8.7368913775
132	8.7727909125
133	8.80974022
134	8.830041715
135	8.868861715
136	8.8925590975
137	8.9322269475
138	8.963582555
139	8.992373995
140	9.0300566375
141	9.0823793025
142	9.11027084
143	9.141348985
144	9.18591161
145	9.2351478475
146	9.2530567925
147	9.3053671625
148	9.346044925
149	9.383952165
150	9.43155988
151	9.46077155
152	9.4904308625
153	9.5368536075
154	9.545778345
155	9.58193618
156	9.647806325
157	9.6901412025
158	9.73306427
159	9.7589965375
160	9.798577925
161	9.83395718
162	9.87238576
163	9.9102230575
164	9.9261170525
165	9.963877625
166	10.0117178925
167	10.02124662
168	10.04706435
169	10.0810967275
170	10.09839466
171	10.12593366
172	10.1535071325
173	10.19209138
174	10.2118510975
175	10.2515877925
176	10.2967262175
177	10.332311095
178	10.35608602
179	10.3745951025
180	10.39236491
181	10.432660765
182	10.4581966125
183	10.505034585
184	10.5263546375
185	10.550259065
186	10.58350992
187	10.60927035
188	10.646457985
189	10.6718359725
190	10.7106809625
191	10.735492465
192	10.7526694375
193	10.803638045
194	10.847007805
195	10.87101639
196	10.9006207175
197	10.9194021575
198	10.9459339375
199	10.9809894625
200	11.0035898175
201	11.039208145
202	11.068009355
203	11.0867464275
204	11.1251400975
205	11.158752375
206	11.18901265
207	11.20915459
208	11.2432162375
209	11.26607105
210	11.311504535
211	11.3421243825
212	11.364147655
213	11.3981426375
214	11.43234163
215	11.4684928925
216	11.50291603
217	11.525407295
218	11.566295125
219	11.5903293975
220	11.6230833275
221	11.6392178475
222	11.6812458275
223	11.7114882075
224	11.748902935
225	11.788510885
226	11.79907326
227	11.8289369025
228	11.8657153475
229	11.883260455
230	11.9107088575
231	11.939276055
232	11.9678551625
233	11.9996752375
234	12.0308760175
235	12.05685686
236	12.0810236425
237	12.109996245
238	12.1161870575
239	12.1330566125
240	12.1516419875
241	12.18130208
242	12.210853655
243	12.23820087
244	12.2750725875
245	12.301164055
246	12.3406840125
247	12.3722918275
248	12.4092749825
249	12.4401850125
250	12.4676498275
251	12.5074900125
252	12.5399274525
253	12.5670785475
254	12.5898905375
255	12.6109131325
256	12.640615425
257	12.6842949975
258	12.7203132975
259	12.7395164425
260	12.7715831875
261	12.7966277025
262	12.822370115
263	12.85862914
264	12.89121286
265	12.9144995775
266	12.93474763
267	12.9751499025
268	13.0032496325
269	13.02321378
270	13.0610241075
271	13.0870440725
272	13.1158867025
273	13.143474795
274	13.17328793
275	13.2068494275
276	13.2261827275
277	13.2511132275
278	13.2809752125
279	13.32640625
280	13.348268025
281	13.3919171125
282	13.4059377175
283	13.437075455
284	13.4764254675
285	13.50183065
286	13.53023998
287	13.556234785
288	13.5807643225
289	13.5962564525
290	13.6355210325
291	13.6798597175
292	13.6972531075
293	13.7320724375
294	13.74883998
295	13.771606925
296	13.796633105
297	13.8314932875
298	13.8653975725
299	13.8930603525
300	13.925355165
301	13.9560903625
302	13.99688623
303	14.02934522
304	14.03811126
305	14.0671281525
306	14.0861801475
307	14.09783951
308	14.109866505
309	14.147425595
310	14.16923904
311	14.1884381175
312	14.19739123
313	14.21826497
314	14.2447857275
315	14.2779318975
316	14.31326918
317	14.34529363
318	14.3630142075
319	14.400486945
320	14.4278313025
321	14.441249805
322	14.467355685
323	14.5015330675
324	14.5075813925
325	14.543791595
326	14.558497245
327	14.5838491425
328	14.6095464
329	14.6405409725
330	14.67530618
331	14.6957367925
